person_id,xing,ming,synjob,pinji_category,start_year,start_yyyymm,end_year,end_yyyymm,synjob_eng
185410066300,陳,亮疇,编修,7-9,1856.25,18560601-00:00:00,1857.75,18571201-00:00:00,Junior Compiler
185410066400,田,景瀛,主事,4-6,1856.75,18561201-00:00:00,1864.0,18640301-00:00:00,Secretary
185410066400,田,景瀛,庶吉士,7-9,1854.0,18540301-00:00:00,1856.0,18560301-00:00:00,Hanlin Bachelor
185410066500,葛,桐銜,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410066600,沈,祖諫,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410066600,沈,祖諫,编修,7-9,1856.25,18560601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185410066800,丁,寳楨,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410066800,丁,寳楨,知府,4-6,1860.0,18600301-00:00:00,1862.25,18620601-00:00:00,County Prefect
185410066800,丁,寳楨,编修,7-9,1856.25,18560601-00:00:00,1859.75,18591201-00:00:00,Junior Compiler
185410066900,任,廷槐,庶吉士,7-9,1854.0,18540301-00:00:00,1856.75,18561201-00:00:00,Hanlin Bachelor
185410066900,任,廷槐,知縣,7-9,1862.25,18620601-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185410067000,袁,承業,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410067000,袁,承業,编修,7-9,1856.25,18560601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185410067200,梁,肇煌,侍講,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,attendant
185410067200,梁,肇煌,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410067200,梁,肇煌,编修,7-9,1856.25,18560601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185410067400,楊,榮緖,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410067400,楊,榮緖,河南道,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,河南道
185410067400,楊,榮緖,監察御史,4-6,1860.0,18600301-00:00:00,1862.25,18620601-00:00:00,Censor
185410067400,楊,榮緖,知府,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,County Prefect
185410067400,楊,榮緖,编修,7-9,1856.25,18560601-00:00:00,1859.75,18591201-00:00:00,Junior Compiler
185410067500,王,浵,學政,1-3,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,Provincial Education Commissioner
185410067500,王,浵,學政,no-rank,1861.25,18610601-00:00:00,1864.0,18640301-00:00:00,Provincial Education Commissioner
185410067500,王,浵,庶吉士,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185410067500,王,浵,编修,7-9,1856.25,18560601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185410067600,郝,鐸,主事,4-6,1856.75,18561201-00:00:00,1860.75,18601201-00:00:00,Secretary
185410067600,郝,鐸,庶吉士,7-9,1854.0,18540301-00:00:00,1856.0,18560301-00:00:00,Hanlin Bachelor
185410067600,郝,鐸,行走,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,行走
185410067600,郝,鐸,郎中,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Board Director
185410067700,章,永康,other-7-9,7-9,1859.5,18590901-00:00:00,1859.5,18590901-00:00:00,blank
185410067700,章,永康,庶吉士,7-9,1854.0,18540301-00:00:00,1856.75,18561201-00:00:00,Hanlin Bachelor
185410092100,劉,毓棠,主事,4-6,1854.0,18540301-00:00:00,1856.75,18561201-00:00:00,Secretary
185410092100,劉,毓棠,知縣,7-9,1855.5,18550901-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185410137900,歐陽,雲,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410137900,歐陽,雲,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185410138000,師,長灼,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410138000,師,長灼,主事行走,4-6,1856.25,18560601-00:00:00,1856.25,18560601-00:00:00,Intern Secretary (of Ministry or Board)
185410138000,師,長灼,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185410138100,王,金臺,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410138200,陳,榮紹,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410138200,陳,榮紹,主事行走,4-6,1856.25,18560601-00:00:00,1856.25,18560601-00:00:00,Intern Secretary (of Ministry or Board)
185410138200,陳,榮紹,通判,4-6,1859.5,18590901-00:00:00,1860.75,18601201-00:00:00,通判
185410138300,夏,家錞,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410138300,夏,家錞,主事行走,4-6,1856.25,18560601-00:00:00,1856.25,18560601-00:00:00,Intern Secretary (of Ministry or Board)
185410138300,夏,家錞,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185410138400,李,廷簘,主事,4-6,1854.0,18540301-00:00:00,1861.25,18610601-00:00:00,Secretary
185410138400,李,廷簘,主事行走,4-6,1859.5,18590901-00:00:00,1860.75,18601201-00:00:00,Intern Secretary (of Ministry or Board)
185410138600,侯,嗣章,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410155600,尹,耀宗,主事,4-6,1854.0,18540301-00:00:00,1860.75,18601201-00:00:00,Secretary
185410155600,尹,耀宗,知縣,7-9,1858.75,18581201-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185410155900,孫,恩夀,主事,4-6,1854.0,18540301-00:00:00,1859.25,18590601-00:00:00,Secretary
185410155900,孫,恩夀,員外郎,4-6,1859.5,18590901-00:00:00,1860.75,18601201-00:00:00,Bureau Vice Director
185410155900,孫,恩夀,知府,4-6,1863.0,18630301-00:00:00,1864.0,18640301-00:00:00,County Prefect
185410155900,孫,恩夀,郎中,4-6,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,Board Director
185410181000,顧,敦敏,主事,4-6,1854.0,18540301-00:00:00,1857.0,18570301-00:00:00,Secretary
185410181000,顧,敦敏,員外郎,4-6,1858.75,18581201-00:00:00,1859.5,18590901-00:00:00,Bureau Vice Director
185410181200,袁,榘實,主事,4-6,1854.0,18540301-00:00:00,1861.25,18610601-00:00:00,Secretary
185410218300,黄,雲鵠,主事,4-6,1854.0,18540301-00:00:00,1859.5,18590901-00:00:00,Secretary
185410218300,黄,雲鵠,武選司,4-6,1861.25,18610601-00:00:00,1862.25,18620601-00:00:00,武選司
185410218300,黄,雲鵠,行走,4-6,1860.0,18600301-00:00:00,1860.75,18601201-00:00:00,行走
185410218300,黄,雲鵠,郎中,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,Board Director
185410218700,徐,忠鋭,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410219000,唐,翊清,主事,4-6,1854.0,18540301-00:00:00,1860.75,18601201-00:00:00,Secretary
185410220400,郁,鋐,主事,4-6,1854.0,18540301-00:00:00,1859.75,18591201-00:00:00,Secretary
185410222700,黄,翰華,主事,4-6,1854.0,18540301-00:00:00,1857.0,18570301-00:00:00,Secretary
185410222900,李,新莊,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410222900,李,新莊,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185410223600,張,翀霄,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410223800,劉,志沂,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410224400,頼,運揚,主事,4-6,1855.5,18550901-00:00:00,1862.25,18620601-00:00:00,Secretary
185410224400,頼,運揚,主事行走,4-6,1854.0,18540301-00:00:00,1856.75,18561201-00:00:00,Intern Secretary (of Ministry or Board)
185410224400,頼,運揚,省行走,4-6,1858.75,18581201-00:00:00,1859.5,18590901-00:00:00,省行走
185410230600,呉,榮,主事,4-6,1854.0,18540301-00:00:00,1859.25,18590601-00:00:00,Secretary
185410230700,董,學履,主事,4-6,1854.0,18540301-00:00:00,1860.75,18601201-00:00:00,Secretary
185410262700,李,愼,主事,4-6,1854.0,18540301-00:00:00,1862.25,18620601-00:00:00,Secretary
185410262700,李,愼,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185410262900,杜,來錫,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410263100,曹,熾昌,主事,4-6,1854.0,18540301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410342000,楊,鴻吉,主事,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Secretary
185410342000,楊,鴻吉,助教,7-9,1854.75,18541201-00:00:00,1859.25,18590601-00:00:00,助教
185410342000,楊,鴻吉,學正,7-9,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,junior offical
185410342800,潘,祖同,學録,7-9,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,學録
185410342800,潘,祖同,庶吉士,7-9,1856.25,18560601-00:00:00,1858.75,18581201-00:00:00,Hanlin Bachelor
185410492500,白,桓,主事,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Secretary
185410492500,白,桓,訓導,7-9,1854.0,18540301-00:00:00,1863.0,18630301-00:00:00,Assistant School Instructor (county or prefecture)
185410543900,朱,緗,知縣,7-9,1854.0,18540301-00:00:00,1855.75,18551201-00:00:00,County Magistrate
185410637400,郭,世亨,知州,4-6,1854.0,18540301-00:00:00,1855.5,18550901-00:00:00,Department Magistrate
185410741800,李,貞木,教授,7-9,1854.0,18540301-00:00:00,1859.5,18590901-00:00:00,教授
185410765800,髙,會嘉,知縣,7-9,1854.0,18540301-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185410802300,何,開泰,知縣,7-9,1854.0,18540301-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185410807100,栗,燿,督理湖北全省等處地方塩法道分守武昌,4-6,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,督理湖北全省等處地方塩法道分守武昌
185410807100,栗,燿,督理湖北全省等處地方鹽法道分守武昌,4-6,1860.0,18600301-00:00:00,1861.25,18610601-00:00:00,督理湖北全省等處地方鹽法道分守武昌
185410807100,栗,燿,知府,4-6,1854.0,18540301-00:00:00,1857.75,18571201-00:00:00,County Prefect
185410857900,薛,湘,知縣,7-9,1854.0,18540301-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185410858900,何,拔秀,教授,7-9,1854.0,18540301-00:00:00,1859.75,18591201-00:00:00,教授
185411197400,姚,寳鎔,知州,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Department Magistrate
185411197400,姚,寳鎔,知縣,7-9,1854.0,18540301-00:00:00,1859.25,18590601-00:00:00,County Magistrate
185411205100,李,恩慶,廣東等處都轉塩運使司塩運使,1-3,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,廣東等處都轉塩運使司塩運使
185411205100,李,恩慶,請旨,1-3,1854.0,18540301-00:00:00,1854.0,18540301-00:00:00,Petitioner
185411315300,華,國清,同知,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,同知
185411315300,華,國清,知縣,7-9,1854.0,18540301-00:00:00,1859.75,18591201-00:00:00,County Magistrate
185411328000,李,湘萼,知州,4-6,1860.75,18601201-00:00:00,1864.0,18640301-00:00:00,Department Magistrate
185411328000,李,湘萼,知縣,7-9,1854.0,18540301-00:00:00,1860.5,18600901-00:00:00,County Magistrate
185411337800,王,昕,主事,4-6,1857.5,18570901-00:00:00,1857.75,18571201-00:00:00,Secretary
185411337800,王,昕,主事行走,4-6,1858.75,18581201-00:00:00,1860.75,18601201-00:00:00,Intern Secretary (of Ministry or Board)
185411337800,王,昕,编修,7-9,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
185411337800,王,昕,訓導,7-9,1854.0,18540301-00:00:00,1863.0,18630301-00:00:00,Assistant School Instructor (county or prefecture)
185440033000,王,兆蘭,主事,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Secretary
185440033000,王,兆蘭,待詔,7-9,1854.75,18541201-00:00:00,1855.75,18551201-00:00:00,待詔
185440044600,陳,慶松,監察御史,4-6,1855.75,18551201-00:00:00,1859.75,18591201-00:00:00,Censor
185440044600,陳,慶松,编修,7-9,1854.75,18541201-00:00:00,1855.5,18550901-00:00:00,Junior Compiler
185440044600,陳,慶松,陜西道,4-6,1856.0,18560301-00:00:00,1856.25,18560601-00:00:00,陜西道
185440044600,陳,慶松,陝西道,4-6,1855.75,18551201-00:00:00,1855.75,18551201-00:00:00,陝西道
185440489700,夏,獻烈,知縣,4-6,1856.75,18561201-00:00:00,1856.75,18561201-00:00:00,County Magistrate
185440489700,夏,獻烈,知縣,7-9,1854.75,18541201-00:00:00,1859.75,18591201-00:00:00,County Magistrate
185440505300,李,鼎,知縣,7-9,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185440537800,楊,能格,事務,1-3,1856.75,18561201-00:00:00,1857.0,18570301-00:00:00,Administrator
185440537800,楊,能格,兵備道,1-3,1854.75,18541201-00:00:00,1855.75,18551201-00:00:00,Military clerk
185440537800,楊,能格,兵備道,no-rank,1855.0,18550301-00:00:00,1857.75,18571201-00:00:00,Military clerk
185440537800,楊,能格,政使,no-rank,1858.75,18581201-00:00:00,1858.75,18581201-00:00:00,(government officer)
185440734600,張,師右,知縣,7-9,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185440916500,徐,振瀛,知縣,7-9,1854.75,18541201-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185440918800,谷,暄,知縣,7-9,1854.75,18541201-00:00:00,1860.75,18601201-00:00:00,County Magistrate
185440928200,徐,光第,知縣,7-9,1854.75,18541201-00:00:00,1863.0,18630301-00:00:00,County Magistrate
185441002000,王,象瑜,主事,4-6,1859.5,18590901-00:00:00,1862.25,18620601-00:00:00,Secretary
185441002000,王,象瑜,訓導,7-9,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,Assistant School Instructor (county or prefecture)
185441224500,羅,家劭,學正,7-9,1854.75,18541201-00:00:00,1857.75,18571201-00:00:00,junior offical
185441247500,馬,斌,知州,4-6,1854.75,18541201-00:00:00,1855.0,18550301-00:00:00,Department Magistrate
185441348800,熊,家彦,同知,4-6,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,同知
185441348800,熊,家彦,知縣,7-9,1854.75,18541201-00:00:00,1855.0,18550301-00:00:00,County Magistrate
185510021000,龔,嘉儁,other-7-9,7-9,1855.0,18550301-00:00:00,1856.25,18560601-00:00:00,blank
185510021000,龔,嘉儁,中書,7-9,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Secretary
185510021000,龔,嘉儁,主事,4-6,1856.75,18561201-00:00:00,1860.75,18601201-00:00:00,Secretary
185510021000,龔,嘉儁,員外郎,4-6,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,Bureau Vice Director
185510047500,殷,夀臻,编修,7-9,1855.0,18550301-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185510056700,姚,詩彦,编修,7-9,1855.0,18550301-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
185510056800,沈,史雲,编修,7-9,1855.0,18550301-00:00:00,1859.75,18591201-00:00:00,Junior Compiler
185510058500,饒,世賢,编修,7-9,1855.0,18550301-00:00:00,1856.25,18560601-00:00:00,Junior Compiler
185510058800,衞,榮光,编修,7-9,1855.0,18550301-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185510064900,曼,惠吉,庶吉士,7-9,1855.0,18550301-00:00:00,1855.75,18551201-00:00:00,Hanlin Bachelor
185510064900,曼,惠吉,知縣,7-9,1857.0,18570301-00:00:00,1858.75,18581201-00:00:00,County Magistrate
185510263300,方,騄,主事,4-6,1855.0,18550301-00:00:00,1862.25,18620601-00:00:00,Secretary
185510343700,劉,昭文,主事,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Secretary
185510343700,劉,昭文,學錄,7-9,1855.0,18550301-00:00:00,1856.25,18560601-00:00:00,學錄
185510343700,劉,昭文,學録,7-9,1855.75,18551201-00:00:00,1855.75,18551201-00:00:00,學録
185510343700,劉,昭文,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185510438600,李,應選,知縣,4-6,1855.0,18550301-00:00:00,1860.75,18601201-00:00:00,County Magistrate
185510745100,邵,塏,訓導,7-9,1855.0,18550301-00:00:00,1856.25,18560601-00:00:00,Assistant School Instructor (county or prefecture)
185510865800,莊,心痒,同知,4-6,1855.0,18550301-00:00:00,1857.0,18570301-00:00:00,同知
185510865800,莊,心痒,同知移,4-6,1856.0,18560301-00:00:00,1857.75,18571201-00:00:00,同知移
185511000400,何,傅興,知縣,7-9,1855.0,18550301-00:00:00,1855.5,18550901-00:00:00,County Magistrate
185530284500,孫,觀,事中,4-6,1855.5,18550901-00:00:00,1855.75,18551201-00:00:00,Supervising Censor (?)
185530644500,黄,榮庚,知縣,7-9,1855.5,18550901-00:00:00,1859.5,18590901-00:00:00,County Magistrate
185530664000,李,吉言,同知,4-6,1863.0,18630301-00:00:00,1863.0,18630301-00:00:00,同知
185530664000,李,吉言,知縣,7-9,1855.5,18550901-00:00:00,1855.75,18551201-00:00:00,County Magistrate
185530707000,薛,時雨,知縣,7-9,1855.5,18550901-00:00:00,1855.75,18551201-00:00:00,County Magistrate
185530716800,徐,文藻,教授,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,教授
185530780500,雷,瑞光,知縣,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185530817700,龍,雲,知縣,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185530857300,歐,夀橒,學正,7-9,1855.5,18550901-00:00:00,1859.75,18591201-00:00:00,junior offical
185530857300,歐,夀橒,庶吉士,7-9,1860.0,18600301-00:00:00,1861.25,18610601-00:00:00,Hanlin Bachelor
185530857300,歐,夀橒,知縣,7-9,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,County Magistrate
185530857300,歐,夀橒,编修,7-9,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
185530991000,蔣,慶第,知縣,7-9,1855.5,18550901-00:00:00,1860.5,18600901-00:00:00,County Magistrate
185531018000,孔,廣泉,知縣,7-9,1855.5,18550901-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185531032700,潘,國鏞,知縣,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185531075300,劉,廷鑑,知府,4-6,1859.25,18590601-00:00:00,1864.0,18640301-00:00:00,County Prefect
185531075300,劉,廷鑑,知縣,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185531111300,張,瑞珍,知縣,7-9,1855.5,18550901-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185531168200,劉,維嶽,知縣,7-9,1855.5,18550901-00:00:00,1857.0,18570301-00:00:00,County Magistrate
185531182100,呉,鼎立,知縣,7-9,1855.5,18550901-00:00:00,1858.75,18581201-00:00:00,County Magistrate
185541177400,髙,鑾宣,同知,4-6,1860.75,18601201-00:00:00,1863.0,18630301-00:00:00,同知
185541177400,髙,鑾宣,知縣,7-9,1855.75,18551201-00:00:00,1856.25,18560601-00:00:00,County Magistrate
185541377100,髙,得善,知縣,7-9,1855.75,18551201-00:00:00,1857.75,18571201-00:00:00,County Magistrate
185610026000,呉,存義,學政,no-rank,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Provincial Education Commissioner
185610037100,胡,瑞澜,编修,7-9,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Junior Compiler
185610040800,陳,蘭彬,庶吉士,7-9,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Hanlin Bachelor
185610048000,夏,家泰,主事,4-6,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Secretary
185610093300,孫,慶咸,主事,4-6,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Secretary
185610610600,李,汝霖,知州,4-6,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Department Magistrate
185610650500,俞,樾,學政,1-3,1856.0,18560301-00:00:00,1856.0,18560301-00:00:00,Provincial Education Commissioner
185610939100,胡,林翼,侍郎,1-3,1856.0,18560301-00:00:00,1860.75,18601201-00:00:00,Vice Minister
185620023800,丁,夀祺,other-7-9,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,blank
185620023800,丁,夀祺,中書,7-9,1857.75,18571201-00:00:00,1857.75,18571201-00:00:00,Secretary
185620023800,丁,夀祺,主事,4-6,1859.5,18590901-00:00:00,1861.25,18610601-00:00:00,Secretary
185620023800,丁,夀祺,員外郎,4-6,1862.25,18620601-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185620044000,徐,墉,编修,7-9,1856.25,18560601-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
185620058200,鍾,寶華,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620058200,鍾,寶華,编修,7-9,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
185620058300,馬,元瑞,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620058300,馬,元瑞,江南道,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,江南道
185620058300,馬,元瑞,監察御史,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Censor
185620058300,馬,元瑞,编修,7-9,1859.5,18590901-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
185620058400,史,崧秀,主事,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,Secretary
185620058400,史,崧秀,庶吉士,7-9,1856.25,18560601-00:00:00,1859.5,18590901-00:00:00,Hanlin Bachelor
185620058700,沈,秉成,侍讀,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,attendant reader
185620058700,沈,秉成,副主考,7-9,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,Assistant Provincial Examiner
185620058700,沈,秉成,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620058700,沈,秉成,编修,7-9,1859.5,18590901-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185620058800,陳,彬綬,庶吉士,7-9,1856.25,18560601-00:00:00,1859.5,18590901-00:00:00,Hanlin Bachelor
185620058800,陳,彬綬,编修,7-9,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,Junior Compiler
185620059000,譚,鍾麟,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059000,譚,鍾麟,江南道,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,江南道
185620059000,譚,鍾麟,監察御史,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Censor
185620059000,譚,鍾麟,编修,7-9,1859.5,18590901-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
185620059100,洪,調緯,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059100,洪,調緯,正主考,7-9,1861.25,18610601-00:00:00,1861.25,18610601-00:00:00,Principal Chief Examiner
185620059100,洪,調緯,编修,7-9,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Junior Compiler
185620059200,汪,祖綬,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059200,汪,祖綬,知縣,7-9,1859.5,18590901-00:00:00,1862.25,18620601-00:00:00,County Magistrate
185620059300,華,晉芳,庶吉士,7-9,1856.25,18560601-00:00:00,1857.0,18570301-00:00:00,Hanlin Bachelor
185620059500,蔣,彬蔚,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059500,蔣,彬蔚,湖廣道,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,湖廣道
185620059500,蔣,彬蔚,監察御史,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Censor
185620059500,蔣,彬蔚,编修,7-9,1859.5,18590901-00:00:00,1861.25,18610601-00:00:00,Junior Compiler
185620059600,唐,嘉德,庶吉士,7-9,1856.25,18560601-00:00:00,1859.5,18590901-00:00:00,Hanlin Bachelor
185620059600,唐,嘉德,知縣,7-9,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185620059700,徐,景軾,主事,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Secretary
185620059700,徐,景軾,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059800,夏,同善,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620059800,夏,同善,日講起居注官,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,Day offical
185620059800,夏,同善,春坊庶子,4-6,1860.0,18600301-00:00:00,1864.0,18640301-00:00:00,Mentor of the Secretariat of the Heir Apparent
185620059800,夏,同善,编修,7-9,1859.5,18590901-00:00:00,1859.75,18591201-00:00:00,Junior Compiler
185620060100,葉,衍蘭,主事,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Secretary
185620060100,葉,衍蘭,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620060200,于,光甲,other-7-9,7-9,1859.75,18591201-00:00:00,1861.25,18610601-00:00:00,blank
185620060200,于,光甲,中書,7-9,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Secretary
185620060200,于,光甲,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620060200,于,光甲,書舍人,7-9,1862.25,18620601-00:00:00,1862.25,18620601-00:00:00,Archivist
185620060200,于,光甲,编修,7-9,1859.5,18590901-00:00:00,1859.5,18590901-00:00:00,Junior Compiler
185620060400,任,傳綸,庶吉士,7-9,1856.25,18560601-00:00:00,1859.5,18590901-00:00:00,Hanlin Bachelor
185620060500,孔,憲榖,主事,4-6,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,Secretary
185620060500,孔,憲榖,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
185620060600,龎,掌運,庶吉士,7-9,1856.25,18560601-00:00:00,1857.0,18570301-00:00:00,Hanlin Bachelor
185620060600,龎,掌運,知縣,7-9,1859.5,18590901-00:00:00,1864.0,18640301-00:00:00,County Magistrate
185620060900,李,鼎,庶吉士,7-9,1856.25,18560601-00:00:00,1859.5,18590901-00:00:00,Hanlin Bachelor
185620061000,范,運鵬,主事,4-6,1859.5,18590901-00:00:00,1862.25,18620601-00:00:00,Secretary
185620061000,范,運鵬,員外郎,4-6,1864.0,18640301-00:00:00,1864.0,18640301-00:00:00,Bureau Vice Director
185620061000,范,運鵬,庶吉士,7-9,1856.25,18560601-00:00:00,1859.25,18590601-00:00:00,Hanlin Bachelor
